"Istituto Principale";Scuola;"Tipo Istituto";"Tipo Gestione";Dirigente;Direttore;"Coordinatore Pedagogico";Indirizzo;Comune;Telefono;Fax;"Email istituto";"Email dirigenza";"Email segreteria";"Sito web";"Codice MIUR"
"ISTITUTO COMPRENSIVO ALTA VALLAGARINA";"SCUOLA PRIMARIA ""A.DE VALENTINI"" CALLIANO";;"A carattere statale/provinciale";"PASQUALE TAPPA";;;"Via Degasperi, 4 38060";CALLIANO;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;TNEE86002D
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA SECONDARIA DI PRIMO GRADO ""G. CICCOLINI"" MALE'";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via Taddei De Mauris, 4 38027";MALE';0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNMM833013
"ISTITUTO COMPRENSIVO ALTOPIANO DI PINE'";"SCUOLA PRIMARIA ""G. DALLAFIOR"" BASELGA DI PINE'";;"A carattere statale/provinciale";"ELISABETTA PIZIO";;;"Via delle Scuole, 15 38042";"BASELGA DI PINE'";0461/558317;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;TNEE81601A
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA BONDO-BREGUZZO";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Indipendenza - Bondo, 105 38087";"SELLA GIUDICARIE";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83601G
"ISTITUTO COMPRENSIVO TIONE";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Circonvallazione, 44 38079";"TIONE DI TRENTO";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNIC83600D
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""PIGARELLI"" GARDOLO TRENTO";;"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via IV Novembre, 42/1 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNEE85103Q
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE";;"A carattere statale/provinciale";"ROBERTA BISOFFI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";"SCUOLA SECONDARIA DI PRIMO GRADO ""G. ALBERTI"" TESERO";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Via Fia, 11/A 38038";TESERO;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNMM80802B
"LICEO ""F. Filzi"" - ROVERETO";"LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE";;"A carattere statale/provinciale";"NORMA BORGOGNO";;;"Corso Rosmini, 61 38068";ROVERETO;0464/421223;0464/433003;filzi@pec.provincia.tn.it;dir.isup.filzi@scuole.provincia.tn.it;segr.isup.filzi@scuole.provincia.tn.it;https://www.liceofilzi.it;TNPM02000E
"ISTITUTO COMPRENSIVO ALTOPIANO DI PINE'";"SCUOLA PRIMARIA ""G. VERDI"" MIOLA BASELGA DI PINE'";;"A carattere statale/provinciale";"ELISABETTA PIZIO";;;"Via della Chiesa, 3 38042";"BASELGA DI PINE'";0461/558300;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;TNEE81602B
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA DIMARO";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Piazza Madonna Della Pace - Dimaro, 14 38025";"DIMARO FOLGARIDA";0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE833047
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";"SCUOLA SECONDARIA DI PRIMO GRADO ""MARZARI PENCATI"" PREDAZZO";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Via Vardabasso, 3 38037";PREDAZZO;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNMM80801A
"Centro Formazione Professionale ENAIP - Ossana";"CAPES - SETTORE SERVIZI";;Paritaria/equiparata;;"Claudia Gosetti";;"Via Di S Antonio - Ossana, 1 38026";OSSANA;0463/751102;0463/751987;cfp.ossana@pec.it;;cfp.ossana@enaip.tn.it;https://ossana.enaiptrentino.it/;TNCF00300B
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"Scuola dell'Infanzia di Folgaria";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Via Roma, 30 38064";FOLGARIA;0464/721362;;scuolainfanzia.folgaria@scuole.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MORENA MANFRIN";;;"Piazza Marconi, 85 38064";FOLGARIA;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;TNIC804002
"LICEO ""F. Filzi"" - ROVERETO";"LICEO DELLE SCIENZE UMANE";;"A carattere statale/provinciale";"NORMA BORGOGNO";;;"Corso Rosmini, 61 38068";ROVERETO;0464/421223;0464/433003;filzi@pec.provincia.tn.it;dir.isup.filzi@scuole.provincia.tn.it;segr.isup.filzi@scuole.provincia.tn.it;https://www.liceofilzi.it;TNPM02000E
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA SECONDARIA DI PRIMO GRADO RONCONE";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via III Novembre - Roncone, 22/A 38087";"SELLA GIUDICARIE";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNMM83602G
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA TIONE DI TRENTO";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Pinzolo, 2 38079";"TIONE DI TRENTO";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83603N
"ISTITUTO COMPRENSIVO ALTOPIANO DI PINE'";"SCUOLA SECONDARIA DI PRIMO GRADO ""DON GIUSEPPE TARTER""BASELGA DI PINE'";;"A carattere statale/provinciale";"ELISABETTA PIZIO";;;"Via del XXVI Maggio - Baselga, 6 38042";"BASELGA DI PINE'";0461/557138;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;TNMM816019
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO LINGUISTICO";;"A carattere statale/provinciale";"ROBERTA BISOFFI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO MUSICALE E COREUTICO";;"A carattere statale/provinciale";"ROBERTA BISOFFI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA ""A. PRANDINI"" RONCONE";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via III Novembre - Roncone, 22 38087";"SELLA GIUDICARIE";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83605Q
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"Scuola dell'Infanzia di Lavarone ""Casa dell'Arcobaleno""";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Frazione Gionghi,   38046";LAVARONE;0464/783098;;scuolainfanzia.lavarone@scuole.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA RAGOLI";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Roma - Ragoli, 5 38070";"TRE VILLE";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83602L
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO SCIENTIFICO";;"A carattere statale/provinciale";"ROBERTA BISOFFI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via IV Novembre, 35/1 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNIC85100G
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";"SCUOLA PRIMARIA ""I. MASIA"" ZIANO DI FIEMME";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Piazza Italia, 4 38030";"ZIANO DI FIEMME";0462/571163;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNEE80802C
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA ""B. PEZZEN"" CROVIANA";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via delle Scuole, 25 38027";CROVIANA;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE833036
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""I. CALVINO"" VIGO MEANO";;"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via Alle Oselere,   38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNEE85102P
"ISTITUTO COMPRENSIVO ALTOPIANO DI PINE'";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ELISABETTA PIZIO";;;"Via del XXVI Maggio - Baselga, 6 38042";"BASELGA DI PINE'";0461/557138;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;TNIC816008
"ISTITUTO COMPRENSIVO ALTOPIANO DI PINE'";"SCUOLA PRIMARIA  ""ABRAMO ANDREATTA"" BEDOLLO";;"A carattere statale/provinciale";"ELISABETTA PIZIO";;;"Via S Osvaldo, 5 38043";BEDOLLO;0461/556844;0461/558163;ic.pine@pec.provincia.tn.it;dir.ic.altopianodipine@scuole.provincia.tn.it;segr.ic.altopianodipine@scuole.provincia.tn.it;https://www.icpine.eu;TNEE81605E
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""S. ANNA"" GARDOLO TRENTO";;"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via S Anna, 3 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNEE85104R
"Centro Formazione Professionale ENAIP - Ossana";;"Istituzione scolastica e formativa";Paritaria/equiparata;;"Claudia Gosetti";;"Via Di S Antonio - Ossana, 1 38026";OSSANA;0463/751102;0463/751987;cfp.ossana@pec.it;;cfp.ossana@enaip.tn.it;https://ossana.enaiptrentino.it/;
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA PRIMARIA ZUCLO";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Fucina - Zuclo, 10 38079";"BORGO LARES";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNEE83604P
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""E. DE CARLI"" MEANO";;"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via Delle Tre Croci, 40 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNEE85101N
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"Scuola dell'Infanzia di Luserna";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Via Mazzini - Prundle, 7 38040";"LUSERNA - LUSÉRN";0464/789608;;scuolainfanzia.luserna@scuole.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";"SCUOLA PRIMARIA ""G. MANEGA"" TESERO";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Via Fia, 11/A 38038";TESERO;0462/813197;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNEE80804E
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";"SCUOLA PRIMARIA ""M. MORANDINI DEGASPERI"" PREDAZZO";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Corso Degasperi, 8 38037";PREDAZZO;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNEE80801B
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"SCUOLA SECONDARIA DI PRIMO GRADO ""P. RELLA"" FOLGARIA";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Piazza Marconi, 85 38064";FOLGARIA;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;TNMM804013
"ISTITUTO COMPRENSIVO ALTA VALLAGARINA";"SCUOLA PRIMARIA ""G. TOVAZZI"" VOLANO";;"A carattere statale/provinciale";"PASQUALE TAPPA";;;"Via Stazione, 30 38060";VOLANO;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;TNEE86003E
"ISTITUTO COMPRENSIVO PREDAZZO TESERO PANCHIA' ZIANO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MARCO FELICETTI";;;"Corso Degasperi, 8 38037";PREDAZZO;0462/501131;0462/500023;ic.predazzo@pec.provincia.tn.it;dir.ic.predazzo@scuole.provincia.tn.it;segr.ic.predazzo@scuole.provincia.tn.it;https://www.ic-predazzotesero.it;TNIC808009
"LICEO ""A. Maffei"" - RIVA DEL GARDA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ROBERTA BISOFFI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA S.BERNARDO RABBI";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Frazione San Bernardo,   38020";RABBI;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE83307A
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"SCUOLA PRIMARIA ""S. LAUTON"" FOLGARIA";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Via D Acquisto, 21/A 38064";FOLGARIA;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;TNEE804025
"ISTITUTO COMPRENSIVO TIONE";"SCUOLA SECONDARIA DI PRIMO GRADO ""LEGIONE TRENTINA"" TIONE DI TRENTO";;"A carattere statale/provinciale";"ALESSANDRO BONESINI";;;"Via Circonvallazione, 44 38079";"TIONE DI TRENTO";0465/321053;0465/324039;ic.tione@pec.provincia.tn.it;dir.ictione@scuole.provincia.tn.it;segr.ictione@scuole.provincia.tn.it;https://www.ictione.tn.it;TNMM83601E
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA CALDES";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via Al Castello, 26 38022";CALDES;0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE833014
"ISTITUTO COMPRENSIVO ALTA VALLAGARINA";"SCUOLA SECONDARIA DI PRIMO GRADO ""ALTA VALLAGARINA"" VOLANO";;"A carattere statale/provinciale";"PASQUALE TAPPA";;;"Via Manzoni, 3 38068";ROVERETO;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;TNMM86001B
"ISTITUTO COMPRENSIVO FOLGARIA - LAVARONE - LUSERNA";"SCUOLA SECONDARIA DI PRIMO GRADO ""G. PRATI"" LAVARONE";;"A carattere statale/provinciale";"MORENA MANFRIN";;;"Frazione Gionghi, 107/6 38046";LAVARONE;0464/721283;;ic.folgaria-lavarone@pec.provincia.tn.it;dir.rella.folgaria@scuole.provincia.tn.it;segr.rella.folgaria@scuole.provincia.tn.it;https://www.icfolgarialavaroneluserna.it;TNMM804024
"ISTITUTO COMPRENSIVO ALTA VALLAGARINA";"SCUOLA PRIMARIA ""S. PELLICO"" BESENELLO";;"A carattere statale/provinciale";"PASQUALE TAPPA";;;"Via Degasperi, 2 38060";BESENELLO;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;TNEE86001C
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA SECONDARIA DI PRIMO GRADO ""S. PEDROLLI"" GARDOLO TRENTO";;"A carattere statale/provinciale";"LAURA DE DONNO";;;"Via IV Novembre, 35/1 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;https://www.trento7.it;TNMM85101L
"ISTITUTO COMPRENSIVO BASSA VAL DI SOLE ""G. Ciccolini""";"SCUOLA PRIMARIA ""C. CRISTOFORETTI"" MALE'";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via Alla Croce, 17 38027";MALE';0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;TNEE833058
"Circolo di coordinamento n. 9";"Scuola dell'Infanzia di Rovereto San Giorgio   ""Don A. Rossaro""";;"A carattere statale/provinciale";;;"DONATELLA SEGNANA";"Via Telani, 4 38068";ROVERETO;"0464 433713";0464/493117;scuolainfanzia.sangiorgio@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
"Circolo di coordinamento n. 9";"Scuola dell'Infanzia di Rovereto Lizzana  ""Girogirotondo""";;"A carattere statale/provinciale";;;"DONATELLA SEGNANA";"Via Livenza, 27 38068";ROVERETO;"0464 437839";0464/493117;scuolainfanzia.livenza@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
"Circolo di coordinamento n. 9";"Scuola dell'Infanzia di Rovereto Fucine";;"A carattere statale/provinciale";;;"DONATELLA SEGNANA";"Via Volta, 1 38068";ROVERETO;0464/420477;0464/493117;scuolainfanzia.fucine@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
"Circolo di coordinamento n. 9";;"Circolo di coordinamento pedagogico";"A carattere statale/provinciale";;;"DONATELLA SEGNANA";"Viale Trento, 37/E 38068";ROVERETO;0464/493116;0464/493117;circolo.coordinamento09@provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
"Circolo di coordinamento n. 9";"Scuola dell'Infanzia di Terragnolo Piazza";;"A carattere statale/provinciale";;;"DONATELLA SEGNANA";"Frazione Piazza di Terragnolo, 14 38060";TERRAGNOLO;"0464 396345";0464/493117;scuolainfanzia.terragnolo@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
"Circolo di coordinamento n. 9";"Scuola dell'Infanzia di Rovereto Rione Sud  ""Il giardino incantato""";;"A carattere statale/provinciale";;;"DONATELLA SEGNANA";"Via Venezia, 11 38068";ROVERETO;"0464 431163";0464/493117;scuolainfanzia.rionesud@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
"ISTITUTO COMPRENSIVO ALTA VALLAGARINA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"PASQUALE TAPPA";;;"Via Stazione, 30 38060";VOLANO;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;TNIC86000A
"COLLEGIO ARCIVESCOVILE DAME INGLESI - ROVERETO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Corso Bettini, 71 38068";ROVERETO;0464/406000;0464/406077;collegioarcivescovile@pec.it;dameinglesi@arcivescoviletrento.it;lia@arcivescoviletrento.it;https://www.arcivescoviletrento.it;
"COLLEGIO ARCIVESCOVILE C.ENDRICI - TRENTO";;"Istituzione scolastica e formativa";Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Via Monsignor  Endrici, 23 38122";TRENTO;0461/1731200;0461/1731288;collegioarcivescovile@pec.it;collegioarcivescovile@arcivescoviletrento.it;didatticatn@arcivescoviletrento.it;https://www.arcivescoviletrento.it;
"Scuola dell'infanzia di Ala";;"Scuola dell'infanzia";Paritaria/equiparata;;;"FRANCESCA VARESCHI";"Via De Ferrari, 1 38061";ALA;0464/671113;"0464 674717";ala.presidente@fpsm.tn.it;;ala.segretario@fpsm.tn.it;;
"Scuola dell'infanzia di Storo";;"Scuola dell'infanzia";Paritaria/equiparata;;;"ALESSANDRA POMILIO";"Via S Floriano, 22 38089";STORO;0465/898494;;storo.presidente@fpsm.tn.it;;storo.segretario@fpsm.tn.it;;
"Scuola dell'infanzia di Ala";"Scuola dell'Infanzia di Ala";;Paritaria/equiparata;;;"FRANCESCA VARESCHI";"Via De Ferrari, 1 38061";ALA;0464/671113;"0464 674717";ala.presidente@fpsm.tn.it;;ala.segretario@fpsm.tn.it;;
