istituto principale;scuola;tipo istituto;tipo gestione;dirigente;direttore;coordinatore pedagogico;indirizzo;comune;telefono;fax;email istituto;email dirigenza;email segreteria;sito web;codice miur
"istituto comprensivo bassa val di sole ""g. ciccolini""";"scuola primaria ""c. cristoforetti"" male'";;a carattere statale/provinciale;nicola parzian;;;via alla croce, 17 38027;male';0463/901237;0463/902866;ic.bassavaldisole@pec.provincia.tn.it;dir.ciccolini.male@scuole.provincia.tn.it;segr.ciccolini.male@scuole.provincia.tn.it;https://www.icbassavaldisole.it;tnee833058
circolo di coordinamento n. 9;"scuola dell'infanzia di rovereto san giorgio   ""don a. rossaro""";;a carattere statale/provinciale;;;donatella segnana;via telani, 4 38068;rovereto;0464 433713;0464/493117;scuolainfanzia.sangiorgio@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
circolo di coordinamento n. 9;"scuola dell'infanzia di rovereto lizzana  ""girogirotondo""";;a carattere statale/provinciale;;;donatella segnana;via livenza, 27 38068;rovereto;0464 437839;0464/493117;scuolainfanzia.livenza@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
circolo di coordinamento n. 9;scuola dell'infanzia di rovereto fucine;;a carattere statale/provinciale;;;donatella segnana;via volta, 1 38068;rovereto;0464/420477;0464/493117;scuolainfanzia.fucine@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
circolo di coordinamento n. 9;;circolo di coordinamento pedagogico;a carattere statale/provinciale;;;donatella segnana;viale trento, 37/e 38068;rovereto;0464/493116;0464/493117;circolo.coordinamento09@provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
circolo di coordinamento n. 9;scuola dell'infanzia di terragnolo piazza;;a carattere statale/provinciale;;;donatella segnana;frazione piazza di terragnolo, 14 38060;terragnolo;0464 396345;0464/493117;scuolainfanzia.terragnolo@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
circolo di coordinamento n. 9;"scuola dell'infanzia di rovereto rione sud  ""il giardino incantato""";;a carattere statale/provinciale;;;donatella segnana;via venezia, 11 38068;rovereto;0464 431163;0464/493117;scuolainfanzia.rionesud@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
istituto comprensivo alta vallagarina;;istituzione scolastica e formativa;a carattere statale/provinciale;pasquale tappa;;;via stazione, 30 38060;volano;0464/410475;0461/490699;ic.altavallagarina@pec.provincia.tn.it;dir.ic.altavallagarina@scuole.provincia.tn.it;segr.ic.altavallagarina@scuole.provincia.tn.it;https://www.ic-altavallagarina.it;tnic86000a
collegio arcivescovile dame inglesi - rovereto;;istituzione scolastica e formativa;paritaria/equiparata;christian bonazza;bruno daves;;corso bettini, 71 38068;rovereto;0464/406000;0464/406077;collegioarcivescovile@pec.it;dameinglesi@arcivescoviletrento.it;lia@arcivescoviletrento.it;https://www.arcivescoviletrento.it;
collegio arcivescovile c.endrici - trento;;istituzione scolastica e formativa;paritaria/equiparata;christian bonazza;bruno daves;;via monsignor  endrici, 23 38122;trento;0461/1731200;0461/1731288;collegioarcivescovile@pec.it;collegioarcivescovile@arcivescoviletrento.it;didatticatn@arcivescoviletrento.it;https://www.arcivescoviletrento.it;
scuola dell'infanzia di ala;;scuola dell'infanzia;paritaria/equiparata;;;francesca vareschi;via de ferrari, 1 38061;ala;0464/671113;0464 674717;ala.presidente@fpsm.tn.it;;ala.segretario@fpsm.tn.it;;
scuola dell'infanzia di storo;;scuola dell'infanzia;paritaria/equiparata;;;alessandra pomilio;via s floriano, 22 38089;storo;0465/898494;;storo.presidente@fpsm.tn.it;;storo.segretario@fpsm.tn.it;;
scuola dell'infanzia di ala;scuola dell'infanzia di ala;;paritaria/equiparata;;;francesca vareschi;via de ferrari, 1 38061;ala;0464/671113;0464 674717;ala.presidente@fpsm.tn.it;;ala.segretario@fpsm.tn.it;;
scuola dell'infanzia di masi di cavalese;scuola dell'infanzia di masi di cavalese;;paritaria/equiparata;;;tiziana ceol;via damiano chiesa, 79 38033;cavalese;0462 340557;;cavalese.presidente@fpsm.tn.it;;cavalese.segretario@fpsm.tn.it;;
scuola dell'infanzia di storo;scuola dell'infanzia di storo;;paritaria/equiparata;;;alessandra pomilio;via s floriano, 22 38089;storo;0465/898494;;storo.presidente@fpsm.tn.it;;storo.segretario@fpsm.tn.it;;
scuola dell'infanzia di molina di ledro;scuola dell'infanzia di molina di  ledro;;paritaria/equiparata;;;luisa fontanari;via sartori - molina di ledro, 24/c 38067;ledro;0464/876444;;molina.ledro.presidente@fpsm.tn.it;;molina.ledro.segretario@fpsm.tn.it;;
scuola dell'infanzia di vigo cortesano;scuola dell'infanzia di vigo cortesano;;paritaria/equiparata;;;carmen fattori;via madonna dei prati, 3 38121;trento;0461/448252;;vigo.meano.presidente@fpsm.tn.it;;vigo.meano.segretario@fpsm.tn.it;;
"istituto di istruzione ""la rosa bianca"" - cavalese";istituto tecnico per il settore economico serale - predazzo;;a carattere statale/provinciale;marco felicetti;;;corso degasperi, 14 38037;predazzo;0462/341449;0462/248071;weisserose@pec.provincia.tn.it;dir.iicavalese@scuole.provincia.tn.it;segr.iicavalese@scuole.provincia.tn.it;https://www.scuolefiemme.tn.it;tntd001509
polo giuseppe veronesi;settore industria e artigianato serale;;paritaria/equiparata;;laura scalfi;;piazzale orsi, 1 38068;rovereto;0464/433484;0464/436873;iscrizioni.veronesi@pec.it;;segreteria.dir@cfpgveronesi.it;https://www.poloveronesi.it/;
centro formazione professionale upt - trento;settore servizi serale;;paritaria/equiparata;;walter iori;;via borsieri, 2 38122;trento;0461/239997;0461/260235;cfp-upt@pec.it;;segreteria.sede@cfp-upt.it;https://www.cfp-upt.it;
scuola dell'infanzia di fondo;scuola dell'infanzia di fondo;;paritaria/equiparata;;;ilaria mancini;piazza don stefenelli - fondo, 5 38020;borgo d'anaunia;0463-831254;;fondo.presidente@fpsm.tn.it;;fondo.segretario@fpsm.tn.it;;
scuola dell'infanzia di molina di ledro;;scuola dell'infanzia;paritaria/equiparata;;;luisa fontanari;via sartori - molina di ledro, 24/c 38067;ledro;0464/876444;;molina.ledro.presidente@fpsm.tn.it;;molina.ledro.segretario@fpsm.tn.it;;
scuola dell'infanzia di vigo cortesano;;scuola dell'infanzia;paritaria/equiparata;;;carmen fattori;via madonna dei prati, 3 38121;trento;0461-448252;;vigo.meano.presidente@fpsm.tn.it;;vigo.meano.segretario@fpsm.tn.it;;
scuola dell'infanzia di bondone;scuola dell'infanzia di bondone;;paritaria/equiparata;;;alessandra pomilio;via giusti, 46 38080;bondone;0465/898770;;bondone.presidente@fpsm.tn.it;;bondone.segretario@fpsm.tn.it;;
scuola dell'infanzia di fondo;;scuola dell'infanzia;paritaria/equiparata;;;ilaria mancini;piazza don stefenelli - fondo, 5 38020;borgo d'anaunia;0463-831254;;fondo.presidente@fpsm.tn.it;;fondo.segretario@fpsm.tn.it;;
scuola dell'infanzia di trento  canossiane;;scuola dell'infanzia;paritaria/equiparata;;;ivana leonardelli;via dei paradisi, 4 38122;trento;0461/231775;;trento.canossiane.segretario@fpsm.tn.it;;trento.canossiane.segretario@fpsm.tn.it;;
"liceo ""a. rosmini"" - trento";liceo del made in italy;;a carattere statale/provinciale;patrizia visconti;;;via malfatti, 2 38122;trento;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;tnpm01000x
scuola dell'infanzia di masi di cavalese;;scuola dell'infanzia;paritaria/equiparata;;;tiziana ceol;via damiano chiesa, 79 38033;cavalese;0462-340557;;cavalese.presidente@fpsm.tn.it;;cavalese.segretario@fpsm.tn.it;;
scuola dell'infanzia di trento  canossiane;scuola dell'infanzia di trento  canossiane;;paritaria/equiparata;;;ivana leonardelli;via dei paradisi, 4 38122;trento;0461/231775;;trento.canossiane.segretario@fpsm.tn.it;;trento.canossiane.segretario@fpsm.tn.it;;
scuola dell'infanzia di bondone;;scuola dell'infanzia;paritaria/equiparata;;;alessandra pomilio;via giusti, 46 38080;bondone;0465/898770;;bondone.presidente@fpsm.tn.it;;bondone.segretario@fpsm.tn.it;;
"istituto di istruzione ""m. curie"" - pergine valsugana";istituto tecnico per il settore economico serale;;a carattere statale/provinciale;tiziana gulli;;;via s pietro, 4 38057;pergine valsugana;0461/511397;0461/531743;curie@pec.provincia.tn.it;dir.curie.pergine@scuole.provincia.tn.it;segr.curie.pergine@scuole.provincia.tn.it;https://www.curiepergine.it;tntd00450r
circolo di coordinamento n. 3;;circolo di coordinamento pedagogico;a carattere statale/provinciale;;;chiara nadalon;via gilli, 3 38121;trento;0461/496000;0461/497257;circolo.coordinamento03@provincia.tn.it;;circolo.coordinamento03@provincia.tn.it;;
circolo di coordinamento n. 5;;circolo di coordinamento pedagogico;a carattere statale/provinciale;;;martina bassetti;via gilli, 3 38121;trento;0461/496000;0461/497257;circolo.coordinamento05@provincia.tn.it;;circolo.coordinamento05@provincia.tn.it;;
circolo di coordinamento n. 4;;circolo di coordinamento pedagogico;a carattere statale/provinciale;;;rita ferenzena;via gilli, 3 38121;trento;0461/496000;0461/496950;circolo.coordinamento04@provincia.tn.it;;circolo.coordinamento04@provincia.tn.it;;
circolo di coordinamento n. 6;;circolo di coordinamento pedagogico;a carattere statale/provinciale;;;valentina rizzon;via gilli, 3 38121;trento;0461/496000;0461/499283;circolo.coordinamento06@provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
"istituto di istruzione ""m. curie"" - pergine valsugana";liceo del made in italy;;a carattere statale/provinciale;tiziana gulli;;;via s pietro, 4 38057;pergine valsugana;0461/511397;0461/531743;curie@pec.provincia.tn.it;dir.curie.pergine@scuole.provincia.tn.it;segr.curie.pergine@scuole.provincia.tn.it;https://www.curiepergine.it;tnps00401l
centro formazione professionale upt - rovereto;capes - settore servizi;;paritaria/equiparata;;paolo zanlucchi;;via pasqui, 10 38068;rovereto;0464/630050;;cfp-upt@pec.it;;segreteria.rovereto@cfp-upt.it;https://www.cfp-upt.it;tncf00900a
"liceo ""a. rosmini"" - trento";cc educazione adulti alberghiero;;a carattere statale/provinciale;patrizia visconti;;;via malfatti, 2 38122;trento;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;
"liceo ""a. rosmini"" - trento";cc educazione adulti secondo ciclo les;;a carattere statale/provinciale;patrizia visconti;;;via malfatti, 2 38122;trento;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;
"istituto comprensivo trento 1 ""margherita hack""";;istituzione scolastica e formativa;a carattere statale/provinciale;piera pegoretti;;;via znojmo, 24 38123;trento;0461/912740;0461/912065;ic.trento1@pec.provincia.tn.it;dir.ic.tn1@scuole.provincia.tn.it;segr.ic.tn1@scuole.provincia.tn.it;https://www.ictrento1.it;tnic81900q
"istituto comprensivo trento 1 ""margherita hack""";"scuola primaria ""u. moggioli"" povo";;a carattere statale/provinciale;piera pegoretti;;;via dei rivi, 6 38123;trento;0461/912740;0461/912065;ic.trento1@pec.provincia.tn.it;dir.ic.tn1@scuole.provincia.tn.it;segr.ic.tn1@scuole.provincia.tn.it;https://www.ictrento1.it;tnee81901t
"istituto comprensivo trento 1 ""margherita hack""";"scuola secondaria di primo grado ""g. pascoli"" povo";;a carattere statale/provinciale;piera pegoretti;;;via znojmo, 24 38123;trento;0461/912740;0461/912065;ic.trento1@pec.provincia.tn.it;dir.ic.tn1@scuole.provincia.tn.it;segr.ic.tn1@scuole.provincia.tn.it;https://www.ictrento1.it;tnmm81901r
"istituto comprensivo trento 1 ""margherita hack""";"scuola primaria ""g. a. tomasi"" villazzano";;a carattere statale/provinciale;piera pegoretti;;;piazza monsignor nicolini,  7 38123;trento;0461/912740;0461/912065;ic.trento1@pec.provincia.tn.it;dir.ic.tn1@scuole.provincia.tn.it;segr.ic.tn1@scuole.provincia.tn.it;https://www.ictrento1.it;tnee81902v
"centro formazione professionale ""centromoda canossa"" ";;istituzione scolastica e formativa;paritaria/equiparata;;michele filippini;;via grazioli, 2 38122;trento;0461/260454;0461/267864;canossatrento@pec.it;direzione@centromoda.tn.it;didattica@centromoda.tn.it;https://www.centromoda.tn.it;
"centro formazione professionale ""centromoda canossa"" ";capes - settore industria e artigianato;;paritaria/equiparata;;michele filippini;;via grazioli, 2 38122;trento;0461/260454;0461/267864;canossatrento@pec.it;direzione@centromoda.tn.it;didattica@centromoda.tn.it;https://www.centromoda.tn.it;tncf009001
istituto comprensivo cavalese;scuola primaria varena;;a carattere statale/provinciale;roberto trolli;;;via mercato, 10 38030;ville di fiemme;0462/340314;0462/342294;ic.cavalese@pec.provincia.tn.it;dir.cavalese@scuole.provincia.tn.it;segr.cavalese@scuole.provincia.tn.it;https://www.iccavalese.it;tnee80909g
centro formazione professionale upt - cles;capes - settore servizi;;paritaria/equiparata;;walter iori;;via d agostin, 2 38023;cles;0463/422820;0463/424409;cfp-upt@pec.it;;segreteria.cles@cfp-upt.it;https://www.cfp-upt.it;tncf00600v
centro formazione professionale upt - tione di trento;capes - settore servizi;;paritaria/equiparata;;maurizio cadonna ;;via roma, 15 38079;tione di trento;0465/321889;0465/324518;cfp-upt@pec.it;;segreteria.tione@cfp-upt.it;https://www.cfp-upt.it;tncf00700p
istituto di formazione professionale alberghiero - rovereto;;istituzione scolastica e formativa;a carattere statale/provinciale;vito rovigo;;;viale dei colli, 17 38068;rovereto;0464/439164;0464/435851;ifpa.rovereto@pec.provincia.tn.it;dir.ifpa.rovereto@scuole.provincia.tn.it;segr.ifpa.rovereto@scuole.provincia.tn.it;https://www.alberghierorovereto.it;tncf011001
"istituto di istruzione ""a. degasperi"" - borgo valsugana";;istituzione scolastica e formativa;a carattere statale/provinciale;giulio bertoldi;;;via xxiv maggio, 7 38051;borgo valsugana;0461/753647;0461/753364;degasperi@pec.provincia.tn.it;dir.istalcidedegasperi@scuole.provincia.tn.it;segr.istalcidedegasperi@scuole.provincia.tn.it;https://www.istalcidedegasperi.it;tnis00200e
circolo di coordinamento n. 9;"scuola dell'infanzia di anghebeni ""il sorriso di andrea""";;a carattere statale/provinciale;;;donatella segnana;frazione anghebeni, 80/a 38060;vallarsa; 0464 869348 ;0464/493117;scuolainfanzia.anghebeni@scuole.provincia.tn.it;;circolo.coordinamento09@provincia.tn.it;;
circolo di coordinamento n. 8;"scuola dell'infanzia di riva  ""rione 2 giugno""";;a carattere statale/provinciale;;;maria teresa scarpellini;via cristoph hartung von hartungen, 4 38066;riva del garda;0464/573920;0461/493389;scuolainfanzia.riva@scuole.provincia.tn.it;;circolo.coordinamento08@provincia.tn.it;;
istituto comprensivo levico terme;"scuola primaria ""g. rosanelli"" tenna";;a carattere statale/provinciale;ezio montibeller;;;via albere, 2 38050;tenna;0461/706146;0461/706099;ic.levicoterme@pec.provincia.tn.it;dir.ic.levico@scuole.provincia.tn.it;segr.ic.levico@scuole.provincia.tn.it;https://www.iclevico.eu;tnee818045
"istituto di formazione professionale alberghiero ""giuseppe cipriani""- levico";;istituzione scolastica e formativa;a carattere statale/provinciale;lucia russo;;;via ziehl, 5 38056;levico terme;0461/706294;0461/702025;ifpa.levicoterme@pec.provincia.tn.it;dir.ifpa.levicoterme@scuole.provincia.tn.it;segr.ifpa.levicoterme@scuole.provincia.tn.it;https://www.alberghierolevico.it;tncf010001
centro formazione professionale enaip - borgo valsugana;settore industria e artigianato;;paritaria/equiparata;;francesco micheletti;;via giamaolle, 15 38051;borgo valsugana;0461/753037;0461/752070;cfp.borgo@pec.it;;cfp.borgo@enaip.tn.it;https://borgo.enaiptrentino.it/;tnfp250sta
circolo di coordinamento n. 7;"scuola dell'infanzia di grumo ""il giardino del sole""";;a carattere statale/provinciale;;;laura bertoldi;via marconi, 65/a 38098;san michele all'adige;0461/650630;0461/494334;scuolainfanzia.grumo@scuole.provincia.tn.it;;circolo.coordinamento07@provincia.tn.it;;
circolo di coordinamento n. 10;scuola dell'infanzia di isera;;a carattere statale/provinciale;;;ginevra rella;vicolo zandonai,   38060;isera;0464/437292;0464/493115;scuolainfanzia.isera@scuole.provincia.tn.it;;circolo.coordinamento10@provincia.tn.it;;
istituto comprensivo trento 3;;istituzione scolastica e formativa;a carattere statale/provinciale;lina broch;;;via vittorio veneto, 61 38122;trento;0461/1825610;0461/920605;ic.trento3@pec.provincia.tn.it;dir.ic.tn3@scuole.provincia.tn.it;segr.ic.tn3@scuole.provincia.tn.it;http://www.ictrento3.it;tnic85600p
istituto di formazione professionale alberghiero - rovereto;capes - settore servizi;;a carattere statale/provinciale;vito rovigo;;;viale dei colli, 17 38068;rovereto;0464/439164;0464/435851;ifpa.rovereto@pec.provincia.tn.it;dir.ifpa.rovereto@scuole.provincia.tn.it;segr.ifpa.rovereto@scuole.provincia.tn.it;https://www.alberghierorovereto.it;tncf011001
"istituto di formazione professionale servizi alla persona e legno ""s. pertini"" ";capes - settore servizi;;a carattere statale/provinciale;maria rita magistro;maria rita magistro;;viale verona, 141 38123;trento;0461/933147;0461/931682;ifp.trento@pec.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;https://ifpsandropertinitrento.it;tncf012001
istituto comprensivo aldeno mattarello;scuola secondaria di primo grado aldeno;;a carattere statale/provinciale;michele ruele;;;via xxv aprile, 1 38060;aldeno;0461/842823;0464/946007;ic.aldeno-mattarello@pec.provincia.tn.it;dir.aldeno.mattarello@scuole.provincia.tn.it;segr.aldeno.mattarello@scuole.provincia.tn.it;https://www.icaldenomattarello.it;tnmm82101r
"liceo scientifico ""l. da vinci"" - trento";;istituzione scolastica e formativa;a carattere statale/provinciale;viviana sbardella ;;;via madruzzo, 24 38122;trento;0461/984099;0461/986257;davinci@pec.provincia.tn.it;dir.liceodavinci@scuole.provincia.tn.it;segr.liceodavinci@scuole.provincia.tn.it;https://www.liceodavincitn.it;tnps02000d
circolo di coordinamento n. 1;scuola dell'infanzia di daiano-varena;;a carattere statale/provinciale;;;katia pegoretti;via mercato - varena, 22 38030;ville di fiemme;0462/341301;0461/493495;scuolainfanzia.daianovarena@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
