index;school;address;municipality;telephone;institute email;miur code;vivoscuola institute link;wikipedia municipality link;vivoscuola school link;admission rate
668;scuola dell'infanzia di roncegno;via baldessari, 15 38050;roncegno terme;461764199;roncegno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30107;https://it.wikipedia.org/wiki/Roncegno_Terme;https://www.vivoscuola.it/content/view/full/30108;
669;scuola dell'infanzia di ronchi valsugana;via marchi, 14 38050;ronchi valsugana;461773197;ronchi.valsugana.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30109;https://it.wikipedia.org/wiki/Ronchi_Valsugana;https://www.vivoscuola.it/content/view/full/30110;
670;scuola dell'infanzia di roncogno di pergine;piazza di s anna, 3 38057;pergine valsugana;461502351;asifchimelli@pec.it;;https://www.vivoscuola.it/content/view/full/30111;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/30112;
671;"scuola dell'infanzia di roncone  ""mario amistadi sciavina odv""";via lucchi - roncone, 1 38087;sella giudicarie;465311525;roncone.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/30113;https://it.wikipedia.org/wiki/Sella_Giudicarie;https://www.vivoscuola.it/content/view/full/30114;
672;scuola dell'infanzia di ronzo-chienis;via del car, 40 38060;ronzo-chienis;464802944;ronzo.chienis.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30115;https://it.wikipedia.org/wiki/Ronzo-Chienis;https://www.vivoscuola.it/content/view/full/30116;
673;"scuola dell'infanzia di rovereto ""clementino vannetti odv""";via s maria, 58 38068;rovereto;464420061;asilovannetti@gmail.com;;https://www.vivoscuola.it/content/view/full/149207;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/149208;
674;"scuola dell'infanzia di rovereto ""rosmini""";corso rosmini, 3 38068;rovereto;464421541;rovereto.rosmini.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30119;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/30120;
675;scuola dell'infanzia di s. croce bleggio;frazione santa croce di bleggio inferiore, 7 38070;comano terme;465779900;s.croce.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30121;https://it.wikipedia.org/wiki/Comano_Terme;https://www.vivoscuola.it/content/view/full/30122;
676;scuola dell'infanzia di s. lorenzo in banale;strada del toat - san lorenzo, 4 38078;san lorenzo dorsino;465734005;san.lorenzo.banale.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30123;https://it.wikipedia.org/wiki/San_Lorenzo_Dorsino;https://www.vivoscuola.it/content/view/full/30124;
677;scuola dell'infanzia di s. margherita di ala;via gazzoletti - santa margherita, 35 38061;ala;464696494;s.margherita.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30125;https://it.wikipedia.org/wiki/Ala_(Italia);https://www.vivoscuola.it/content/view/full/30126;
678;scuola dell'infanzia di sabbionara;piazza conciliazione, 3/b 38063;avio;464683225;sabbionara.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30127;https://it.wikipedia.org/wiki/Avio;https://www.vivoscuola.it/content/view/full/30128;
679;scuola dell'infanzia di san martino di c.;via laghetto - san martino di castrozza, 30 38054;primiero san martino di castrozza;439768666;s.martino.castrozza.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30129;https://it.wikipedia.org/wiki/Primiero_San_Martino_di_Castrozza;https://www.vivoscuola.it/content/view/full/30130;
680;scuola dell'infanzia di sarche;via caffaro - sarche - calavino, 6 38076;madruzzo;461564028;sarche.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30131;https://it.wikipedia.org/wiki/Madruzzo_(Italia);https://www.vivoscuola.it/content/view/full/30132;
681;scuola dell'infanzia di scurelle;via visintainer, 15 38050;scurelle;461762268;scurelle.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30133;https://it.wikipedia.org/wiki/Scurelle;https://www.vivoscuola.it/content/view/full/30134;
682;scuola dell'infanzia di segno;via sonora - segno - taio, 18 38012;predaia;463468064;segno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30135;https://it.wikipedia.org/wiki/Predaia;https://www.vivoscuola.it/content/view/full/30136;
683;scuola dell'infanzia di segonzano;frazione stedro, 80 38047;segonzano;3273311981;segonzano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30137;https://it.wikipedia.org/wiki/Segonzano;https://www.vivoscuola.it/content/view/full/30138;
684;scuola dell'infanzia di serravalle;via ingenger tomasi - serravalle, 5 38061;ala;464696304;serravalle.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30139;https://it.wikipedia.org/wiki/Ala_(Italia);https://www.vivoscuola.it/content/view/full/30140;
685;"scuola dell'infanzia di serso ""don ochner odv""";via al casteler, 1 38057;pergine valsugana;461533843;serso.asilo@gmail.com;;https://www.vivoscuola.it/content/view/full/141891;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/141892;
686;scuola dell'infanzia di smarano;via torre - smarano, 6 38012;predaia;463536702;smarano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30145;https://it.wikipedia.org/wiki/Predaia;https://www.vivoscuola.it/content/view/full/30146;
687;scuola dell'infanzia di sopramonte;via canelli - sopramonte, 5 38123;trento;461867021;sopramonte.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30147;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30148;
688;scuola dell'infanzia di spiazzo rendena;via s vigilio, 5 38088;spiazzo;465801326;spiazzo.rendena.contabile@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30149;https://it.wikipedia.org/wiki/Spiazzo;https://www.vivoscuola.it/content/view/full/30150;
689;scuola dell'infanzia di spormaggiore;via dell asilo, 2 38010;spormaggiore;4611827171;spormaggiore.contabile@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30151;https://it.wikipedia.org/wiki/Spormaggiore;https://www.vivoscuola.it/content/view/full/30152;
690;scuola dell'infanzia di stenico;piazza dante, 15 38070;stenico;465771019;stenico.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30153;https://it.wikipedia.org/wiki/Stenico;https://www.vivoscuola.it/content/view/full/30154;
691;scuola dell'infanzia di storo;via s floriano, 22 38089;storo;465898494;storo.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30155;https://it.wikipedia.org/wiki/Storo;https://www.vivoscuola.it/content/view/full/30156;
692;scuola dell'infanzia di strigno;piazza iv novembre - strigno, 11 38059;castel ivano;461762327;strigno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30157;https://it.wikipedia.org/wiki/Castel_Ivano_(comune);https://www.vivoscuola.it/content/view/full/30158;
693;scuola dell'infanzia di susà;via dell asilo, 5 38057;pergine valsugana;461538471;susa.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30159;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/30160;
694;"scuola dell'infanzia di taio ""asilo infantile di taio odv""";via edison - taio, 3 38012;predaia;463468269;taio.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30161;https://it.wikipedia.org/wiki/Predaia;https://www.vivoscuola.it/content/view/full/30162;
695;scuola dell'infanzia di telve;via paradiso, 1 38050;telve;461766315;telve.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30163;https://it.wikipedia.org/wiki/Telve;https://www.vivoscuola.it/content/view/full/30164;
696;scuola dell'infanzia di tenno;via brocchetti, 53 38060;tenno;464503034;tenno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30165;https://it.wikipedia.org/wiki/Tenno;https://www.vivoscuola.it/content/view/full/30166;
697;scuola dell'infanzia di tesero;via fia, 20 38038;tesero;462813045;tesero.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30167;https://it.wikipedia.org/wiki/Tesero;https://www.vivoscuola.it/content/view/full/30168;
698;scuola dell'infanzia di tezze valsugana;via marconi, 8/a 38055;grigno;461769192;tezze.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30169;https://it.wikipedia.org/wiki/Grigno;https://www.vivoscuola.it/content/view/full/30170;
699;"scuola dell'infanzia di tione di trento ""don giovanni failoni""";piazza battisti, 4 38079;tione di trento;465321314;tione.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/61887;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/61888;
700;scuola dell'infanzia di tonadico;via fuganti - tonadico, 8 38054;primiero san martino di castrozza;439762062;tonadico.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30171;https://it.wikipedia.org/wiki/Primiero_San_Martino_di_Castrozza;https://www.vivoscuola.it/content/view/full/30172;
701;scuola dell'infanzia di torbole;via don davide gioppi, 72 38069;nago-torbole;464505159;torbole.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30173;https://it.wikipedia.org/wiki/Nago-Torbole;https://www.vivoscuola.it/content/view/full/30174;
702;scuola dell'infanzia di torcegno odv;via della fontana, 15 38050;torcegno;461760796;torcegno.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30175;https://it.wikipedia.org/wiki/Torcegno;https://www.vivoscuola.it/content/view/full/30176;
703;scuola dell'infanzia di transacqua;piazza municipio - transacqua, 11 38054;primiero san martino di castrozza;43962313;transacqua.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30177;https://it.wikipedia.org/wiki/Primiero_San_Martino_di_Castrozza;https://www.vivoscuola.it/content/view/full/30178;
704;"scuola dell'infanzia di trento  ""pedrotti""";via asilo pedrotti, 2 38122;trento;461914039;trento.pedrotti.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30181;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30182;
705;scuola dell'infanzia di trento  canossiane;via dei paradisi, 4 38122;trento;461231775;trento.canossiane.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30185;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30186;
706;scuola dell'infanzia di trento  s. bartolomeo;viale dei tigli, 9/1 38123;trento;461924555;trento.s.bartolomeo.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30187;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30188;
707;"scuola dell'infanzia di trento ""antonio tambosi odv""";via francesco ferruccio, 4 38122;trento;461237392;scuolamaterna.tambosi@gmail.com;;https://www.vivoscuola.it/content/view/full/30179;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30180;
708;"scuola dell'infanzia di trento ""g. b. zanella odv""";via gar, 1 38122;trento;461233744;segreteria@gbzanella.it;;https://www.vivoscuola.it/content/view/full/30189;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30190;
709;"scuola dell'infanzia di trento ""s. antonio odv""";via adamello, 2 38122;trento;461911027;s.antonio.materna@associazionecoesi.com;;https://www.vivoscuola.it/content/view/full/30191;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30192;
710;"scuola dell'infanzia di trento ""sacro cuore odv""";piazza s teresa verzeri, 4 38122;trento;461981465;materna@istitutosacrocuore.it;;https://www.vivoscuola.it/content/view/full/92009;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/92010;
711;"scuola dell'infanzia di trento cognola ""b. kofler""";via kofler, 10 38121;trento;461235069;cognola.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30193;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30194;
712;scuola dell'infanzia di trento la clarina;via einaudi, 66 38123;trento;461923464;trento.clarina.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30195;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30196;
713;"scuola dell'infanzia di trento san donà ""b. kofler""";via per cognola, 43 38122;trento;461260977;cognola.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30197;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30198;
714;scuola dell'infanzia di tuenno;via marconi - tuenno, 2 38019;ville d'anaunia;463451238;tuenno.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30199;https://it.wikipedia.org/wiki/Ville_d%27Anaunia;https://www.vivoscuola.it/content/view/full/30200;
715;scuola dell'infanzia di varone;via sega, 5 38066;riva del garda;464521350;varone.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30201;https://it.wikipedia.org/wiki/Riva_del_Garda;https://www.vivoscuola.it/content/view/full/30202;
716;scuola dell'infanzia di vermiglio;via di s pietro, 26 38029;vermiglio;463758141;vermiglio.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30203;https://it.wikipedia.org/wiki/Vermiglio_(Italia);https://www.vivoscuola.it/content/view/full/30204;
717;scuola dell'infanzia di vezzano;via dante - vezzano, 24 38070;vallelaghi;461864918;vezzano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30205;https://it.wikipedia.org/wiki/Vallelaghi;https://www.vivoscuola.it/content/view/full/30206;
718;scuola dell'infanzia di vigo cavedine;via scuola materna, 1 38073;cavedine;461566061;vigo.cavedine.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30207;https://it.wikipedia.org/wiki/Cavedine;https://www.vivoscuola.it/content/view/full/30208;
719;scuola dell'infanzia di vigo cortesano;via madonna dei prati, 3 38121;trento;461448252;vigo.meano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30209;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30210;
720;scuola dell'infanzia di vigo di fassa;strada giuseppe soraperra - pozza di fassa, 4 38036;san giovanni di fassa;462763194;vigo.fassa.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30213;https://it.wikipedia.org/wiki/San_Giovanni_di_Fassa;https://www.vivoscuola.it/content/view/full/30214;
721;scuola dell'infanzia di vigo di ton;piazza guardi, 7 38010;ton;461657897;vigo.ton.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30215;https://it.wikipedia.org/wiki/Ton;https://www.vivoscuola.it/content/view/full/30216;
722;scuola dell'infanzia di vigo lomaso;frazione vigo lomaso - lomaso, 1 38070;comano terme;465701249;vigo.lomaso.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30211;https://it.wikipedia.org/wiki/Comano_Terme;https://www.vivoscuola.it/content/view/full/30212;
723;scuola dell'infanzia di villa lagarina;via monsignor gosetti, 3 38060;villa lagarina;464411101;villalagarina.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30217;https://it.wikipedia.org/wiki/Villa_Lagarina;https://www.vivoscuola.it/content/view/full/30218;
724;scuola dell'infanzia di villamontagna;via dei carli, 16 38121;trento;461209045;villamontagna.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30219;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30220;
725;scuola dell'infanzia di villazzano;via giordano, 15 38123;trento;461920382;villazzano.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30221;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/30222;
726;scuola dell'infanzia di volano;via s maria, 13 38060;volano;464411516;volano.segretario@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30223;https://it.wikipedia.org/wiki/Volano_(Italia);https://www.vivoscuola.it/content/view/full/30224;
727;scuola dell'infanzia di ziano di fiemme;piazza italia, 8 38030;ziano di fiemme;3703621992;ziano.presidente@fpsm.tn.it;;https://www.vivoscuola.it/content/view/full/30225;https://it.wikipedia.org/wiki/Ziano_di_Fiemme;https://www.vivoscuola.it/content/view/full/30226;
728;liceo artistico;strada dolomites - pozza di fassa, 7 38036;san giovanni di fassa;462763702;scuolaladinadifassa@pec.provincia.tn.it;tnsd010009;https://www.vivoscuola.it/content/view/full/29907;https://it.wikipedia.org/wiki/San_Giovanni_di_Fassa;https://www.vivoscuola.it/content/view/full/29908;95.95375722543352
729;liceo ladino delle lingue;strada de pra del monech, 6 38036;san giovanni di fassa;462763702;scuolaladinadifassa@pec.provincia.tn.it;tnps09000q;https://www.vivoscuola.it/content/view/full/29907;https://it.wikipedia.org/wiki/San_Giovanni_di_Fassa;https://www.vivoscuola.it/content/view/full/29909;95.58823529411765
